Date,Nitrogen dioxide,Status_x,PM10 particulate matter (Hourly measured),Status_y,PM2.5 particulate matter (Hourly measured),Status.1
2022-01-01,16.0,V ugm-3,24.0,V ugm-3 (Ref.eq),15.0,V ugm-3 (BAM)
2022-01-02,9.0,V ugm-3,17.0,V ugm-3 (Ref.eq),8.0,V ugm-3 (BAM)
2022-01-03,11.0,V ugm-3,19.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-01-04,14.0,V ugm-3,8.0,V ugm-3 (Ref.eq),5.0,V ugm-3 (BAM)
2022-01-05,24.0,V ugm-3,12.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-01-06,21.0,V ugm-3,10.0,V ugm-3 (Ref.eq),6.0,V ugm-3 (BAM)
2022-01-07,28.0,V ugm-3,11.0,V ugm-3 (Ref.eq),8.0,V ugm-3 (BAM)
2022-01-08,19.0,V ugm-3,12.0,V ugm-3 (Ref.eq),7.0,V ugm-3 (BAM)
2022-01-09,17.0,V ugm-3,19.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-01-10,34.0,V ugm-3,11.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-01-11,34.0,V ugm-3,13.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-01-12,42.0,V ugm-3,21.0,V ugm-3 (Ref.eq),17.0,V ugm-3 (BAM)
2022-01-13,42.0,V ugm-3,,V ugm-3 (Ref.eq),,V ugm-3 (BAM)
2022-01-14,39.0,V ugm-3,,V ugm-3 (Ref.eq),,V ugm-3 (BAM)
2022-01-15,41.0,V ugm-3,,V ugm-3 (Ref.eq),,V ugm-3 (BAM)
2022-01-16,30.0,V ugm-3,,V ugm-3 (Ref.eq),,V ugm-3 (BAM)
2022-01-17,48.0,V ugm-3,,V ugm-3 (Ref.eq),,V ugm-3 (BAM)
2022-01-18,,V ugm-3,,V ugm-3 (Ref.eq),,V ugm-3 (BAM)
2022-01-19,25.0,V ugm-3,13.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-01-20,36.0,V ugm-3,18.0,V ugm-3 (Ref.eq),10.0,V ugm-3 (BAM)
2022-01-21,43.0,V ugm-3,17.0,V ugm-3 (Ref.eq),12.0,V ugm-3 (BAM)
2022-01-22,35.0,V ugm-3,15.0,V ugm-3 (Ref.eq),13.0,V ugm-3 (BAM)
2022-01-23,19.0,V ugm-3,17.0,V ugm-3 (Ref.eq),17.0,V ugm-3 (BAM)
2022-01-24,18.0,V ugm-3,23.0,V ugm-3 (Ref.eq),21.0,V ugm-3 (BAM)
2022-01-25,29.0,V ugm-3,31.0,V ugm-3 (Ref.eq),30.0,V ugm-3 (BAM)
2022-01-26,27.0,V ugm-3,26.0,V ugm-3 (Ref.eq),21.0,V ugm-3 (BAM)
2022-01-27,19.0,V ugm-3,10.0,V ugm-3 (Ref.eq),7.0,V ugm-3 (BAM)
2022-01-28,25.0,V ugm-3,10.0,V ugm-3 (Ref.eq),8.0,V ugm-3 (BAM)
2022-01-29,17.0,V ugm-3,12.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-01-30,19.0,V ugm-3,13.0,V ugm-3 (Ref.eq),8.0,V ugm-3 (BAM)
2022-01-31,10.0,V ugm-3,11.0,V ugm-3 (Ref.eq),6.0,V ugm-3 (BAM)
2022-02-01,12.0,V ugm-3,14.0,V ugm-3 (Ref.eq),8.0,V ugm-3 (BAM)
2022-02-02,14.0,V ugm-3,11.0,V ugm-3 (Ref.eq),7.0,V ugm-3 (BAM)
2022-02-03,12.0,V ugm-3,6.0,V ugm-3 (Ref.eq),4.0,V ugm-3 (BAM)
2022-02-04,12.0,V ugm-3,8.0,V ugm-3 (Ref.eq),6.0,V ugm-3 (BAM)
2022-02-05,14.0,V ugm-3,17.0,V ugm-3 (Ref.eq),8.0,V ugm-3 (BAM)
2022-02-06,7.0,V ugm-3,11.0,V ugm-3 (Ref.eq),7.0,V ugm-3 (BAM)
2022-02-07,17.0,V ugm-3,15.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-02-08,10.0,V ugm-3,11.0,V ugm-3 (Ref.eq),5.0,V ugm-3 (BAM)
2022-02-09,18.0,V ugm-3,9.0,V ugm-3 (Ref.eq),5.0,V ugm-3 (BAM)
2022-02-10,20.0,V ugm-3,11.0,V ugm-3 (Ref.eq),8.0,V ugm-3 (BAM)
2022-02-11,27.0,V ugm-3,15.0,V ugm-3 (Ref.eq),10.0,V ugm-3 (BAM)
2022-02-12,14.0,V ugm-3,10.0,V ugm-3 (Ref.eq),7.0,V ugm-3 (BAM)
2022-02-13,8.0,V ugm-3,9.0,V ugm-3 (Ref.eq),6.0,V ugm-3 (BAM)
2022-02-14,13.0,V ugm-3,7.0,V ugm-3 (Ref.eq),8.0,V ugm-3 (BAM)
2022-02-15,14.0,V ugm-3,13.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-02-16,4.0,V ugm-3,20.0,V ugm-3 (Ref.eq),13.0,V ugm-3 (BAM)
2022-02-17,10.0,V ugm-3,26.0,V ugm-3 (Ref.eq),14.0,V ugm-3 (BAM)
2022-02-18,4.0,V ugm-3,16.0,V ugm-3 (Ref.eq),10.0,V ugm-3 (BAM)
2022-02-19,9.0,V ugm-3,20.0,V ugm-3 (Ref.eq),12.0,V ugm-3 (BAM)
2022-02-20,4.0,V ugm-3,26.0,V ugm-3 (Ref.eq),17.0,V ugm-3 (BAM)
2022-02-21,8.0,V ugm-3,24.0,V ugm-3 (Ref.eq),15.0,V ugm-3 (BAM)
2022-02-22,9.0,V ugm-3,21.0,V ugm-3 (Ref.eq),14.0,V ugm-3 (BAM)
2022-02-23,9.0,V ugm-3,12.0,V ugm-3 (Ref.eq),10.0,V ugm-3 (BAM)
2022-02-24,11.0,V ugm-3,10.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-02-25,23.0,V ugm-3,23.0,V ugm-3 (Ref.eq),14.0,V ugm-3 (BAM)
2022-02-26,22.0,V ugm-3,21.0,V ugm-3 (Ref.eq),16.0,V ugm-3 (BAM)
2022-02-27,11.0,V ugm-3,20.0,V ugm-3 (Ref.eq),15.0,V ugm-3 (BAM)
2022-02-28,23.0,V ugm-3,11.0,V ugm-3 (Ref.eq),11.0,V ugm-3 (BAM)
2022-03-01,15.0,V ugm-3,12.0,V ugm-3 (Ref.eq),13.0,V ugm-3 (BAM)
2022-03-02,23.0,V ugm-3,19.0,V ugm-3 (Ref.eq),22.0,V ugm-3 (BAM)
2022-03-03,21.0,V ugm-3,15.0,V ugm-3 (Ref.eq),20.0,V ugm-3 (BAM)
2022-03-04,16.0,V ugm-3,7.0,V ugm-3 (Ref.eq),8.0,V ugm-3 (BAM)
2022-03-05,13.0,V ugm-3,7.0,V ugm-3 (Ref.eq),8.0,V ugm-3 (BAM)
2022-03-06,10.0,V ugm-3,10.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-03-07,14.0,V ugm-3,15.0,V ugm-3 (Ref.eq),10.0,V ugm-3 (BAM)
2022-03-08,17.0,V ugm-3,31.0,V ugm-3 (Ref.eq),23.0,V ugm-3 (BAM)
2022-03-09,13.0,V ugm-3,18.0,V ugm-3 (Ref.eq),12.0,V ugm-3 (BAM)
2022-03-10,13.0,V ugm-3,11.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-03-11,18.0,V ugm-3,13.0,V ugm-3 (Ref.eq),12.0,V ugm-3 (BAM)
2022-03-12,10.0,V ugm-3,11.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-03-13,22.0,V ugm-3,13.0,V ugm-3 (Ref.eq),11.0,V ugm-3 (BAM)
2022-03-14,33.0,V ugm-3,15.0,V ugm-3 (Ref.eq),13.0,V ugm-3 (BAM)
2022-03-15,28.0,V ugm-3,23.0,V ugm-3 (Ref.eq),18.0,V ugm-3 (BAM)
2022-03-16,23.0,V ugm-3,19.0,V ugm-3 (Ref.eq),18.0,V ugm-3 (BAM)
2022-03-17,24.0,V ugm-3,17.0,V ugm-3 (Ref.eq),9.0,V ugm-3 (BAM)
2022-03-18,28.0,V ugm-3,17.0,V ugm-3 (Ref.eq),10.0,V ugm-3 (BAM)
2022-03-19,19.0,V ugm-3,24.0,V ugm-3 (Ref.eq),14.0,V ugm-3 (BAM)
2022-03-20,20.0,V ugm-3,18.0,V ugm-3 (Ref.eq),12.0,V ugm-3 (BAM)
2022-03-21,32.0,V ugm-3,33.0,V ugm-3 (Ref.eq),26.0,V ugm-3 (BAM)
2022-03-22,32.0,V ugm-3,28.0,V ugm-3 (Ref.eq),22.0,V ugm-3 (BAM)
2022-03-23,42.0,V ugm-3,30.0,V ugm-3 (Ref.eq),21.0,V ugm-3 (BAM)
2022-03-24,47.0,V ugm-3,41.0,V ugm-3 (Ref.eq),27.0,V ugm-3 (BAM)
2022-03-25,39.0,V ugm-3,50.0,V ugm-3 (Ref.eq),36.0,V ugm-3 (BAM)
2022-03-26,26.0,V ugm-3,36.0,V ugm-3 (Ref.eq),24.0,V ugm-3 (BAM)
2022-03-27,16.0,V ugm-3,14.0,V ugm-3 (Ref.eq),14.0,V ugm-3 (BAM)
2022-03-28,22.0,V ugm-3,23.0,V ugm-3 (Ref.eq),18.0,V ugm-3 (BAM)
