Date,Nitrogen dioxide,Status_x,PM10 particulate matter (Hourly measured),Status_y,PM2.5 particulate matter (Hourly measured),Status.1
2005-03-22,44.0,V ugm-3,30.0,V ugm-3 (INDIC.GRAV),,
2005-03-23,27.0,V ugm-3,37.0,V ugm-3 (INDIC.GRAV),,
2005-03-24,42.0,V ugm-3,33.0,V ugm-3 (INDIC.GRAV),,
2005-03-25,32.0,V ugm-3,28.0,V ugm-3 (INDIC.GRAV),,
2005-03-26,28.0,V ugm-3,25.0,V ugm-3 (INDIC.GRAV),,
2005-03-27,20.0,V ugm-3,16.0,V ugm-3 (INDIC.GRAV),,
2005-03-28,27.0,V ugm-3,29.0,V ugm-3 (INDIC.GRAV),,
2005-03-29,38.0,V ugm-3,30.0,V ugm-3 (INDIC.GRAV),,
2005-03-30,42.0,V ugm-3,21.0,V ugm-3 (INDIC.GRAV),,
2005-03-31,41.0,V ugm-3,56.0,V ugm-3 (INDIC.GRAV),,
2005-04-01,35.0,V ugm-3,25.0,V ugm-3 (INDIC.GRAV),,
2005-04-02,41.0,V ugm-3,35.0,V ugm-3 (INDIC.GRAV),,
2005-04-03,34.0,V ugm-3,34.0,V ugm-3 (INDIC.GRAV),,
2005-04-04,31.0,V ugm-3,19.0,V ugm-3 (INDIC.GRAV),,
2005-04-05,38.0,V ugm-3,22.0,V ugm-3 (INDIC.GRAV),,
2005-04-06,23.0,V ugm-3,20.0,V ugm-3 (INDIC.GRAV),,
2005-04-07,22.0,V ugm-3,23.0,V ugm-3 (INDIC.GRAV),,
2005-04-08,23.0,V ugm-3,27.0,V ugm-3 (INDIC.GRAV),,
2005-04-09,26.0,V ugm-3,22.0,V ugm-3 (INDIC.GRAV),,
2005-04-10,18.0,V ugm-3,21.0,V ugm-3 (INDIC.GRAV),,
2005-04-11,34.0,V ugm-3,25.0,V ugm-3 (INDIC.GRAV),,
2005-04-12,31.0,V ugm-3,17.0,V ugm-3 (INDIC.GRAV),,
2005-04-13,36.0,V ugm-3,15.0,V ugm-3 (INDIC.GRAV),,
2005-04-14,45.0,V ugm-3,17.0,V ugm-3 (INDIC.GRAV),,
2005-04-15,40.0,V ugm-3,17.0,V ugm-3 (INDIC.GRAV),,
2005-04-16,29.0,V ugm-3,16.0,V ugm-3 (INDIC.GRAV),,
2005-04-17,28.0,V ugm-3,16.0,V ugm-3 (INDIC.GRAV),,
2005-04-18,37.0,V ugm-3,17.0,V ugm-3 (INDIC.GRAV),,
2005-04-19,39.0,V ugm-3,18.0,V ugm-3 (INDIC.GRAV),,
2005-04-20,37.0,V ugm-3,22.0,V ugm-3 (INDIC.GRAV),,
2005-04-21,32.0,V ugm-3,28.0,V ugm-3 (INDIC.GRAV),,
2005-04-22,33.0,V ugm-3,36.0,V ugm-3 (INDIC.GRAV),,
2005-04-23,42.0,V ugm-3,24.0,V ugm-3 (INDIC.GRAV),,
2005-04-24,22.0,V ugm-3,29.0,V ugm-3 (INDIC.GRAV),,
2005-04-25,37.0,V ugm-3,37.0,V ugm-3 (INDIC.GRAV),,
2005-04-26,29.0,V ugm-3,18.0,V ugm-3 (INDIC.GRAV),,
2005-04-27,30.0,V ugm-3,23.0,V ugm-3 (INDIC.GRAV),,
2005-04-28,32.0,V ugm-3,25.0,V ugm-3 (INDIC.GRAV),,
2005-04-29,38.0,V ugm-3,25.0,V ugm-3 (INDIC.GRAV),,
2005-04-30,26.0,V ugm-3,17.0,V ugm-3 (INDIC.GRAV),,
2005-05-01,39.0,V ugm-3,22.0,V ugm-3 (INDIC.GRAV),,
2005-05-02,33.0,V ugm-3,21.0,V ugm-3 (INDIC.GRAV),,
2005-05-03,29.0,V ugm-3,19.0,V ugm-3 (INDIC.GRAV),,
2005-05-04,24.0,V ugm-3,30.0,V ugm-3 (INDIC.GRAV),,
2005-05-05,27.0,V ugm-3,25.0,V ugm-3 (INDIC.GRAV),,
2005-05-06,27.0,V ugm-3,23.0,V ugm-3 (INDIC.GRAV),,
2005-05-07,15.0,V ugm-3,13.0,V ugm-3 (INDIC.GRAV),,
2005-05-08,16.0,V ugm-3,11.0,V ugm-3 (INDIC.GRAV),,
2005-05-09,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2005-05-10,,V ,,V ,,
2005-05-11,,V ,,V ,,
2005-05-12,,V ,,V ,,
2005-05-13,,V ,,V ,,
2005-05-14,,V ,,V ,,
2005-05-15,,V ,,V ,,
2005-05-16,,V ,,V ,,
2005-05-17,,V ,,V ,,
2005-05-18,,V ,,V ,,
2005-05-19,,V ,,V ,,
2005-05-20,,V ,,V ,,
2005-05-21,,V ,,V ,,
2005-05-22,,V ,,V ,,
2005-05-23,,V ,,V ,,
2005-05-24,,V ,,V ,,
2005-05-25,,V ,,V ,,
2005-05-26,,V ,,V ,,
2005-05-27,,V ,,V ,,
2005-05-28,,V ,,V ,,
2005-05-29,,V ,,V ,,
2005-05-30,,V ,,V ,,
2005-05-31,,V ,,V ,,
2005-06-01,,V ,,V ,,
2005-06-02,,V ,,V ,,
2005-06-03,,V ,,V ,,
2005-06-04,,V ,,V ,,
2005-06-05,,V ,,V ,,
2005-06-06,,V ,,V ,,
2005-06-07,,V ,,V ,,
2005-06-08,,V ,,V ,,
2005-06-09,,V ,,V ,,
2005-06-10,,V ,,V ,,
2005-06-11,,V ,,V ,,
2005-06-12,,V ,,V ,,
2005-06-13,,V ,,V ,,
2005-06-14,,V ,,V ,,
2005-06-15,,V ,,V ,,
2005-06-16,,V ,,V ,,
2005-06-17,,V ,,V ,,
2005-06-18,,V ,,V ,,
2005-06-19,,V ,,V ,,
2005-06-20,,V ,,V ,,
2005-06-21,,V ,,V ,,
2005-06-22,,V ,,V ,,
2005-06-23,,V ,,V ,,
2005-06-24,,V ,,V ,,
2005-06-25,,V ,,V ,,
2005-06-26,,V ,,V ,,
2005-06-27,,V ,,V ,,
2005-06-28,,V ,,V ,,
2005-06-29,,V ,,V ,,
2005-06-30,,V ,,V ,,
2005-07-01,,V ,,V ,,
2005-07-02,,V ,,V ,,
2005-07-03,,V ,,V ,,
2005-07-04,,V ,,V ,,
2005-07-05,,V ,,V ,,
2005-07-06,,V ,,V ,,
2005-07-07,,V ,,V ,,
2005-07-08,,V ,,V ,,
2005-07-09,,V ,,V ,,
2005-07-10,,V ,,V ,,
2005-07-11,,V ,,V ,,
2005-07-12,,V ,,V ,,
2005-07-13,,V ,,V ,,
2005-07-14,,V ,,V ,,
2005-07-15,,V ,,V ,,
2005-07-16,,V ,,V ,,
2005-07-17,,V ,,V ,,
2005-07-18,,V ,,V ,,
2005-07-19,,V ,,V ,,
2005-07-20,,V ,,V ,,
2005-07-21,,V ,,V ,,
2005-07-22,,V ,,V ,,
2005-07-23,,V ,,V ,,
2005-07-24,,V ,,V ,,
2005-07-25,,V ,,V ,,
2005-07-26,,V ,,V ,,
2005-07-27,,V ,,V ,,
2005-07-28,,V ,,V ,,
2005-07-29,,V ,,V ,,
2005-07-30,,V ,,V ,,
2005-07-31,,V ,,V ,,
2005-08-01,,V ,,V ,,
2005-08-02,,V ,,V ,,
2005-08-03,,V ,,V ,,
2005-08-04,,V ,,V ,,
2005-08-05,,V ,,V ,,
2005-08-06,,V ,,V ,,
2005-08-07,,V ,,V ,,
2005-08-08,,V ,,V ,,
2005-08-09,,V ,,V ,,
2005-08-10,,V ,,V ,,
2005-08-11,,V ,,V ,,
2005-08-12,,V ,,V ,,
2005-08-13,,V ,,V ,,
2005-08-14,,V ,,V ,,
2005-08-15,,V ,,V ,,
2005-08-16,,V ,,V ,,
2005-08-17,,V ,,V ,,
2005-08-18,,V ,,V ,,
2005-08-19,,V ,,V ,,
2005-08-20,,V ,,V ,,
2005-08-21,,V ,,V ,,
2005-08-22,,V ,,V ,,
2005-08-23,,V ,,V ,,
2005-08-24,,V ,,V ,,
2005-08-25,,V ,,V ,,
2005-08-26,,V ,,V ,,
2005-08-27,,V ,,V ,,
2005-08-28,,V ,,V ,,
2005-08-29,,V ,,V ,,
2005-08-30,,V ,,V ,,
2005-08-31,,V ,,V ,,
2005-09-01,,V ,,V ,,
2005-09-02,,V ,,V ,,
2005-09-03,,V ,,V ,,
2005-09-04,,V ,,V ,,
2005-09-05,,V ,,V ,,
2005-09-06,,V ,,V ,,
2005-09-07,,V ,,V ,,
2005-09-08,,V ,,V ,,
2005-09-09,,V ,,V ,,
2005-09-10,,V ,,V ,,
2005-09-11,,V ,,V ,,
2005-09-12,,V ,,V ,,
2005-09-13,,V ,,V ,,
2005-09-14,,V ,,V ,,
2005-09-15,,V ,,V ,,
2005-09-16,,V ,,V ,,
2005-09-17,,V ,,V ,,
2005-09-18,,V ,,V ,,
2005-09-19,,V ,,V ,,
2005-09-20,,V ,,V ,,
2005-09-21,,V ,,V ,,
2005-09-22,,V ,,V ,,
2005-09-23,,V ,,V ,,
2005-09-24,,V ,,V ,,
2005-09-25,,V ,,V ,,
2005-09-26,,V ,,V ,,
2005-09-27,,V ,,V ,,
2005-09-28,,V ,,V ,,
2005-09-29,,V ,,V ,,
2005-09-30,,V ,,V ,,
2005-10-01,,V ,,V ,,
2005-10-02,,V ,,V ,,
2005-10-03,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2005-10-04,37.0,V ugm-3,79.0,V ugm-3 (INDIC.GRAV),,
2005-10-05,25.0,V ,47.0,V ,,
2005-10-06,39.0,V ,51.0,V ,,
2005-10-07,45.0,V ,47.0,V ,,
2005-10-08,31.0,V ,29.0,V ,,
2005-10-09,17.0,V ,19.0,V ,,
2005-10-10,20.0,V ,42.0,V ,,
2005-10-11,19.0,V ,36.0,V ,,
2005-10-12,,V ,20.0,V ,,
2005-10-13,,V ,42.0,V ,,
2005-10-14,,V ,27.0,V ,,
2005-10-15,38.0,V ,40.0,V ,,
2005-10-16,32.0,V ,37.0,V ,,
2005-10-17,35.0,V ,28.0,V ,,
2005-10-18,44.0,V ,41.0,V ,,
2005-10-19,41.0,V ,13.0,V ,,
2005-10-20,36.0,V ugm-3,20.0,V ugm-3 (INDIC.GRAV),,
2005-10-21,20.0,V ugm-3,18.0,V ugm-3 (INDIC.GRAV),,
2005-10-22,30.0,V ugm-3,24.0,V ugm-3 (INDIC.GRAV),,
2005-10-23,27.0,V ugm-3,18.0,V ugm-3 (INDIC.GRAV),,
2005-10-24,20.0,V ugm-3,14.0,V ugm-3 (INDIC.GRAV),,
2005-10-25,13.0,V ugm-3,38.0,V ugm-3 (INDIC.GRAV),,
2005-10-26,28.0,V ugm-3,30.0,V ugm-3 (INDIC.GRAV),,
2005-10-27,22.0,V ugm-3,38.0,V ugm-3 (INDIC.GRAV),,
2005-10-28,33.0,V ugm-3,32.0,V ugm-3 (INDIC.GRAV),,
2005-10-29,14.0,V ugm-3,24.0,V ugm-3 (INDIC.GRAV),,
2005-10-30,19.0,V ugm-3,26.0,V ugm-3 (INDIC.GRAV),,
2005-10-31,34.0,V ugm-3,33.0,V ugm-3 (INDIC.GRAV),,
2005-11-01,32.0,V ugm-3,21.0,V ugm-3 (INDIC.GRAV),,
2005-11-02,34.0,V ugm-3,27.0,V ugm-3 (INDIC.GRAV),,
2005-11-03,14.0,V ugm-3,26.0,V ugm-3 (INDIC.GRAV),,
2005-11-04,40.0,V ugm-3,26.0,V ugm-3 (INDIC.GRAV),,
2005-11-05,40.0,V ugm-3,21.0,V ugm-3 (INDIC.GRAV),,
2005-11-06,21.0,V ugm-3,20.0,V ugm-3 (INDIC.GRAV),,
2005-11-07,26.0,V ugm-3,23.0,V ugm-3 (INDIC.GRAV),,
2005-11-08,,V ugm-3,25.0,V ugm-3 (INDIC.GRAV),,
2005-11-09,47.0,V ugm-3,28.0,V ugm-3 (INDIC.GRAV),,
2005-11-10,21.0,V ugm-3,15.0,V ugm-3 (INDIC.GRAV),,
2005-11-11,23.0,V ugm-3,21.0,V ugm-3 (INDIC.GRAV),,
2005-11-12,43.0,V ugm-3,26.0,V ugm-3 (INDIC.GRAV),,
2005-11-13,36.0,V ugm-3,23.0,V ugm-3 (INDIC.GRAV),,
2005-11-14,38.0,V ugm-3,24.0,V ugm-3 (INDIC.GRAV),,
2005-11-15,43.0,V ugm-3,31.0,V ugm-3 (INDIC.GRAV),,
2005-11-16,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2005-11-17,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2005-11-18,57.0,V ugm-3,36.0,V ugm-3 (INDIC.GRAV),,
2005-11-19,58.0,V ugm-3,34.0,V ugm-3 (INDIC.GRAV),,
2005-11-20,51.0,V ugm-3,34.0,V ugm-3 (INDIC.GRAV),,
2005-11-21,59.0,V ugm-3,35.0,V ugm-3 (INDIC.GRAV),,
2005-11-22,59.0,V ugm-3,29.0,V ugm-3 (INDIC.GRAV),,
2005-11-23,54.0,V ugm-3,31.0,V ugm-3 (INDIC.GRAV),,
2005-11-24,43.0,V ugm-3,17.0,V ugm-3 (INDIC.GRAV),,
2005-11-25,71.0,V ugm-3,19.0,V ugm-3 (INDIC.GRAV),,
2005-11-26,54.0,V ugm-3,24.0,V ugm-3 (INDIC.GRAV),,
2005-11-27,50.0,V ugm-3,18.0,V ugm-3 (INDIC.GRAV),,
2005-11-28,80.0,V ugm-3,21.0,V ugm-3 (INDIC.GRAV),,
2005-11-29,71.0,V ugm-3,38.0,V ugm-3 (INDIC.GRAV),,
2005-11-30,76.0,V ugm-3,31.0,V ugm-3 (INDIC.GRAV),,
2005-12-01,37.0,V ugm-3,14.0,V ugm-3 (INDIC.GRAV),,
2005-12-02,31.0,V ugm-3,17.0,V ugm-3 (INDIC.GRAV),,
2005-12-03,40.0,V ugm-3,22.0,V ugm-3 (INDIC.GRAV),,
2005-12-04,41.0,V ugm-3,20.0,V ugm-3 (INDIC.GRAV),,
2005-12-05,37.0,V ugm-3,23.0,V ugm-3 (INDIC.GRAV),,
2005-12-06,,V ugm-3,27.0,V ugm-3 (INDIC.GRAV),,
2005-12-07,,V ugm-3,23.0,V ugm-3 (INDIC.GRAV),,
2005-12-08,41.0,V ugm-3,30.0,V ugm-3 (INDIC.GRAV),,
2005-12-09,45.0,V ugm-3,35.0,V ugm-3 (INDIC.GRAV),,
2005-12-10,41.0,V ugm-3,30.0,V ugm-3 (INDIC.GRAV),,
2005-12-11,35.0,V ugm-3,28.0,V ugm-3 (INDIC.GRAV),,
2005-12-12,48.0,V ugm-3,25.0,V ugm-3 (INDIC.GRAV),,
2005-12-13,56.0,V ugm-3,30.0,V ugm-3 (INDIC.GRAV),,
2005-12-14,56.0,V ugm-3,27.0,V ugm-3 (INDIC.GRAV),,
2005-12-15,49.0,V ugm-3,29.0,V ugm-3 (INDIC.GRAV),,
2005-12-16,29.0,V ugm-3,27.0,V ugm-3 (INDIC.GRAV),,
2005-12-17,47.0,V ugm-3,26.0,V ugm-3 (INDIC.GRAV),,
2005-12-18,40.0,V ugm-3,16.0,V ugm-3 (INDIC.GRAV),,
2005-12-19,60.0,V ugm-3,37.0,V ugm-3 (INDIC.GRAV),,
2005-12-20,60.0,V ugm-3,31.0,V ugm-3 (INDIC.GRAV),,
2005-12-21,50.0,V ugm-3,26.0,V ugm-3 (INDIC.GRAV),,
2005-12-22,32.0,V ugm-3,26.0,V ugm-3 (INDIC.GRAV),,
2005-12-23,45.0,V ugm-3,31.0,V ugm-3 (INDIC.GRAV),,
2005-12-24,48.0,V ugm-3,27.0,V ugm-3 (INDIC.GRAV),,
2005-12-25,22.0,V ugm-3,19.0,V ugm-3 (INDIC.GRAV),,
2005-12-26,31.0,V ugm-3,15.0,V ugm-3 (INDIC.GRAV),,
2005-12-27,24.0,V ugm-3,17.0,V ugm-3 (INDIC.GRAV),,
2005-12-28,46.0,V ugm-3,28.0,V ugm-3 (INDIC.GRAV),,
2005-12-29,41.0,V ugm-3,22.0,V ugm-3 (INDIC.GRAV),,
2005-12-30,25.0,V ugm-3,17.0,V ugm-3 (INDIC.GRAV),,
2005-12-31,26.0,V ,26.0,V ,,
