Date,Nitrogen dioxide,Status_x,PM10 particulate matter (Hourly measured),Status_y,PM2.5 particulate matter (Hourly measured),Status.1
2003-01-01,23.0,V ugm-3,12.0,V ugm-3 (INDIC.GRAV),,
2003-01-02,28.0,V ugm-3,18.0,V ugm-3 (INDIC.GRAV),,
2003-01-03,32.0,V ugm-3,19.0,V ugm-3 (INDIC.GRAV),,
2003-01-04,42.0,V ugm-3,26.0,V ugm-3 (INDIC.GRAV),,
2003-01-05,50.0,V ugm-3,21.0,V ugm-3 (INDIC.GRAV),,
2003-01-06,56.0,V ugm-3,27.0,V ugm-3 (INDIC.GRAV),,
2003-01-07,35.0,V ugm-3,19.0,V ugm-3 (INDIC.GRAV),,
2003-01-08,49.0,V ugm-3,22.0,V ugm-3 (INDIC.GRAV),,
2003-01-09,45.0,V ugm-3,22.0,V ugm-3 (INDIC.GRAV),,
2003-01-10,47.0,V ugm-3,27.0,V ugm-3 (INDIC.GRAV),,
2003-01-11,48.0,V ugm-3,44.0,V ugm-3 (INDIC.GRAV),,
2003-01-12,54.0,V ugm-3,33.0,V ugm-3 (INDIC.GRAV),,
2003-01-13,29.0,V ugm-3,42.0,V ugm-3 (INDIC.GRAV),,
2003-01-14,29.0,V ugm-3,34.0,V ugm-3 (INDIC.GRAV),,
2003-01-15,36.0,V ugm-3,54.0,V ugm-3 (INDIC.GRAV),,
2003-01-16,41.0,V ugm-3,57.0,V ugm-3 (INDIC.GRAV),,
2003-01-17,41.0,V ugm-3,50.0,V ugm-3 (INDIC.GRAV),,
2003-01-18,36.0,V ugm-3,65.0,V ugm-3 (INDIC.GRAV),,
2003-01-19,31.0,V ugm-3,18.0,V ugm-3 (INDIC.GRAV),,
2003-01-20,33.0,V ugm-3,79.0,V ugm-3 (INDIC.GRAV),,
2003-01-21,44.0,V ugm-3,162.0,V ugm-3 (INDIC.GRAV),,
2003-01-22,27.0,V ugm-3,44.0,V ugm-3 (INDIC.GRAV),,
2003-01-23,48.0,V ugm-3,65.0,V ugm-3 (INDIC.GRAV),,
2003-01-24,58.0,V ugm-3,56.0,V ugm-3 (INDIC.GRAV),,
2003-01-25,33.0,V ugm-3,29.0,V ugm-3 (INDIC.GRAV),,
2003-01-26,24.0,V ugm-3,20.0,V ugm-3 (INDIC.GRAV),,
2003-01-27,36.0,V ugm-3,26.0,V ugm-3 (INDIC.GRAV),,
2003-01-28,22.0,V ugm-3,45.0,V ugm-3 (INDIC.GRAV),,
2003-01-29,36.0,V ugm-3,27.0,V ugm-3 (INDIC.GRAV),,
2003-01-30,30.0,V ugm-3,26.0,V ugm-3 (INDIC.GRAV),,
2003-01-31,46.0,V ugm-3,34.0,V ugm-3 (INDIC.GRAV),,
2003-02-01,40.0,V ugm-3,21.0,V ugm-3 (INDIC.GRAV),,
2003-02-02,23.0,V ugm-3,14.0,V ugm-3 (INDIC.GRAV),,
2003-02-03,32.0,V ugm-3,29.0,V ugm-3 (INDIC.GRAV),,
2003-02-04,26.0,V ugm-3,25.0,V ugm-3 (INDIC.GRAV),,
2003-02-05,50.0,V ugm-3,39.0,V ugm-3 (INDIC.GRAV),,
2003-02-06,47.0,V ugm-3,100.0,V ugm-3 (INDIC.GRAV),,
2003-02-07,60.0,V ugm-3,31.0,V ugm-3 (INDIC.GRAV),,
2003-02-08,34.0,V ugm-3,28.0,V ugm-3 (INDIC.GRAV),,
2003-02-09,30.0,V ugm-3,60.0,V ugm-3 (INDIC.GRAV),,
2003-02-10,40.0,V ugm-3,66.0,V ugm-3 (INDIC.GRAV),,
2003-02-11,45.0,V ugm-3,60.0,V ugm-3 (INDIC.GRAV),,
2003-02-12,55.0,V ugm-3,54.0,V ugm-3 (INDIC.GRAV),,
2003-02-13,54.0,V ugm-3,70.0,V ugm-3 (INDIC.GRAV),,
2003-02-14,57.0,V ugm-3,60.0,V ugm-3 (INDIC.GRAV),,
2003-02-15,41.0,V ugm-3,35.0,V ugm-3 (INDIC.GRAV),,
2003-02-16,35.0,V ugm-3,35.0,V ugm-3 (INDIC.GRAV),,
2003-02-17,48.0,V ugm-3,50.0,V ugm-3 (INDIC.GRAV),,
2003-02-18,57.0,V ugm-3,37.0,V ugm-3 (INDIC.GRAV),,
2003-02-19,74.0,V ugm-3,52.0,V ugm-3 (INDIC.GRAV),,
2003-02-20,55.0,V ugm-3,45.0,V ugm-3 (INDIC.GRAV),,
2003-02-21,51.0,V ugm-3,37.0,V ugm-3 (INDIC.GRAV),,
2003-02-22,55.0,V ugm-3,47.0,V ugm-3 (INDIC.GRAV),,
2003-02-23,40.0,V ugm-3,28.0,V ugm-3 (INDIC.GRAV),,
2003-02-24,43.0,V ugm-3,33.0,V ugm-3 (INDIC.GRAV),,
2003-02-25,45.0,V ugm-3,52.0,V ugm-3 (INDIC.GRAV),,
2003-02-26,55.0,V ugm-3,53.0,V ugm-3 (INDIC.GRAV),,
2003-02-27,64.0,V ugm-3,46.0,V ugm-3 (INDIC.GRAV),,
2003-02-28,35.0,V ugm-3,19.0,V ugm-3 (INDIC.GRAV),,
2003-03-01,37.0,V ugm-3,21.0,V ugm-3 (INDIC.GRAV),,
2003-03-02,43.0,V ugm-3,33.0,V ugm-3 (INDIC.GRAV),,
2003-03-03,47.0,V ugm-3,37.0,V ugm-3 (INDIC.GRAV),,
2003-03-04,39.0,V ugm-3,21.0,V ugm-3 (INDIC.GRAV),,
2003-03-05,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-03-06,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-03-07,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-03-08,30.0,V ugm-3,38.0,V ugm-3 (INDIC.GRAV),,
2003-03-09,27.0,V ugm-3,41.0,V ugm-3 (INDIC.GRAV),,
2003-03-10,34.0,V ugm-3,52.0,V ugm-3 (INDIC.GRAV),,
2003-03-11,33.0,V ugm-3,40.0,V ugm-3 (INDIC.GRAV),,
2003-03-12,40.0,V ugm-3,48.0,V ugm-3 (INDIC.GRAV),,
2003-03-13,36.0,V ugm-3,28.0,V ugm-3 (INDIC.GRAV),,
2003-03-14,38.0,V ugm-3,27.0,V ugm-3 (INDIC.GRAV),,
2003-03-15,41.0,V ugm-3,33.0,V ugm-3 (INDIC.GRAV),,
2003-03-16,50.0,V ugm-3,49.0,V ugm-3 (INDIC.GRAV),,
2003-03-17,65.0,V ugm-3,63.0,V ugm-3 (INDIC.GRAV),,
2003-03-18,50.0,V ugm-3,54.0,V ugm-3 (INDIC.GRAV),,
2003-03-19,72.0,V ugm-3,61.0,V ugm-3 (INDIC.GRAV),,
2003-03-20,66.0,V ugm-3,76.0,V ugm-3 (INDIC.GRAV),,
2003-03-21,51.0,V ugm-3,46.0,V ugm-3 (INDIC.GRAV),,
2003-03-22,54.0,V ugm-3,56.0,V ugm-3 (INDIC.GRAV),,
2003-03-23,45.0,V ugm-3,47.0,V ugm-3 (INDIC.GRAV),,
2003-03-24,51.0,V ugm-3,67.0,V ugm-3 (INDIC.GRAV),,
2003-03-25,63.0,V ugm-3,64.0,V ugm-3 (INDIC.GRAV),,
2003-03-26,61.0,V ugm-3,62.0,V ugm-3 (INDIC.GRAV),,
2003-03-27,59.0,V ugm-3,60.0,V ugm-3 (INDIC.GRAV),,
2003-03-28,53.0,V ugm-3,53.0,V ugm-3 (INDIC.GRAV),,
2003-03-29,43.0,V ugm-3,59.0,V ugm-3 (INDIC.GRAV),,
2003-03-30,24.0,V ugm-3,20.0,V ugm-3 (INDIC.GRAV),,
2003-03-31,45.0,V ugm-3,31.0,V ugm-3 (INDIC.GRAV),,
2003-04-01,33.0,V ugm-3,33.0,V ugm-3 (INDIC.GRAV),,
2003-04-02,31.0,V ugm-3,22.0,V ugm-3 (INDIC.GRAV),,
2003-04-03,53.0,V ugm-3,32.0,V ugm-3 (INDIC.GRAV),,
2003-04-04,,V ugm-3,37.0,V ugm-3 (INDIC.GRAV),,
2003-04-05,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-06,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-07,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-08,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-09,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-10,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-11,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-12,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-13,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-14,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-15,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-16,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-17,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-18,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-19,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-20,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-21,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-22,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-23,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-24,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-25,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-26,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-27,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-28,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-29,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-04-30,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-05-01,,V ugm-3,,V ugm-3 (INDIC.GRAV),,
2003-05-02,25.0,V ugm-3,23.0,V ugm-3 (INDIC.GRAV),,
2003-05-03,28.0,V ugm-3,28.0,V ugm-3 (INDIC.GRAV),,
2003-05-04,20.0,V ugm-3,23.0,V ugm-3 (INDIC.GRAV),,
2003-05-05,17.0,V ugm-3,24.0,V ugm-3 (INDIC.GRAV),,
2003-05-06,32.0,V ugm-3,28.0,V ugm-3 (INDIC.GRAV),,
2003-05-07,38.0,V ugm-3,32.0,V ugm-3 (INDIC.GRAV),,
2003-05-08,29.0,V ugm-3,34.0,V ugm-3 (INDIC.GRAV),,
2003-05-09,29.0,V ugm-3,29.0,V ugm-3 (INDIC.GRAV),,
2003-05-10,34.0,V ugm-3,20.0,V ugm-3 (INDIC.GRAV),,
2003-05-11,19.0,V ugm-3,17.0,V ugm-3 (INDIC.GRAV),,
2003-05-12,28.0,V ugm-3,22.0,V ugm-3 (INDIC.GRAV),,
