Date,Nitrogen dioxide,Status_x,PM10 particulate matter (Hourly measured),Status_y,PM2.5 particulate matter (Hourly measured),Status.1
2012-02-12,49.0,V ugm-3,38.0,V ugm-3 (TEOM FDMS),36.0,V ugm-3 (TEOM FDMS)
2012-02-13,28.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),10.0,V ugm-3 (TEOM FDMS)
2012-02-14,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-02-15,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-02-16,34.0,V ugm-3,18.0,V ugm-3 (TEOM FDMS),11.0,V ugm-3 (TEOM FDMS)
2012-02-17,29.0,V ugm-3,23.0,V ugm-3 (TEOM FDMS),14.0,V ugm-3 (TEOM FDMS)
2012-02-18,20.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),5.0,V ugm-3 (TEOM FDMS)
2012-02-19,32.0,V ugm-3,13.0,V ugm-3 (TEOM FDMS),8.0,V ugm-3 (TEOM FDMS)
2012-02-20,40.0,V ugm-3,18.0,V ugm-3 (TEOM FDMS),10.0,V ugm-3 (TEOM FDMS)
2012-02-21,36.0,V ugm-3,17.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-02-22,22.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-02-23,20.0,V ugm-3,6.0,V ugm-3 (TEOM FDMS),4.0,V ugm-3 (TEOM FDMS)
2012-02-24,25.0,V ugm-3,7.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-02-25,30.0,V ugm-3,19.0,V ugm-3 (TEOM FDMS),13.0,V ugm-3 (TEOM FDMS)
2012-02-26,32.0,V ugm-3,15.0,V ugm-3 (TEOM FDMS),13.0,V ugm-3 (TEOM FDMS)
2012-02-27,25.0,V ugm-3,7.0,V ugm-3 (TEOM FDMS),5.0,V ugm-3 (TEOM FDMS)
2012-02-28,33.0,V ugm-3,20.0,V ugm-3 (TEOM FDMS),14.0,V ugm-3 (TEOM FDMS)
2012-02-29,43.0,V ugm-3,28.0,V ugm-3 (TEOM FDMS),21.0,V ugm-3 (TEOM FDMS)
2012-03-01,53.0,V ugm-3,47.0,V ugm-3 (TEOM FDMS),36.0,V ugm-3 (TEOM FDMS)
2012-03-02,46.0,V ugm-3,52.0,V ugm-3 (TEOM FDMS),43.0,V ugm-3 (TEOM FDMS)
2012-03-03,32.0,V ugm-3,31.0,V ugm-3 (TEOM FDMS),20.0,V ugm-3 (TEOM FDMS)
2012-03-04,16.0,V ugm-3,9.0,V ugm-3 (TEOM FDMS),4.0,V ugm-3 (TEOM FDMS)
2012-03-05,22.0,V ugm-3,12.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-03-06,48.0,V ugm-3,14.0,V ugm-3 (TEOM FDMS),9.0,V ugm-3 (TEOM FDMS)
2012-03-07,20.0,V ugm-3,12.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-03-08,34.0,V ugm-3,28.0,V ugm-3 (TEOM FDMS),12.0,V ugm-3 (TEOM FDMS)
2012-03-09,28.0,V ugm-3,19.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-03-10,19.0,V ugm-3,18.0,V ugm-3 (TEOM FDMS),15.0,V ugm-3 (TEOM FDMS)
2012-03-11,31.0,V ugm-3,18.0,V ugm-3 (TEOM FDMS),16.0,V ugm-3 (TEOM FDMS)
2012-03-12,36.0,V ugm-3,26.0,V ugm-3 (TEOM FDMS),21.0,V ugm-3 (TEOM FDMS)
2012-03-13,36.0,V ugm-3,36.0,V ugm-3 (TEOM FDMS),32.0,V ugm-3 (TEOM FDMS)
2012-03-14,43.0,V ugm-3,49.0,V ugm-3 (TEOM FDMS),42.0,V ugm-3 (TEOM FDMS)
2012-03-15,36.0,V ugm-3,52.0,V ugm-3 (TEOM FDMS),44.0,V ugm-3 (TEOM FDMS)
2012-03-16,33.0,V ugm-3,25.0,V ugm-3 (TEOM FDMS),15.0,V ugm-3 (TEOM FDMS)
2012-03-17,37.0,V ugm-3,14.0,V ugm-3 (TEOM FDMS),11.0,V ugm-3 (TEOM FDMS)
2012-03-18,35.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),9.0,V ugm-3 (TEOM FDMS)
2012-03-19,36.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),5.0,V ugm-3 (TEOM FDMS)
2012-03-20,28.0,V ugm-3,14.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-03-21,32.0,V ugm-3,20.0,V ugm-3 (TEOM FDMS),14.0,V ugm-3 (TEOM FDMS)
2012-03-22,44.0,V ugm-3,55.0,V ugm-3 (TEOM FDMS),44.0,V ugm-3 (TEOM FDMS)
2012-03-23,52.0,V ugm-3,52.0,V ugm-3 (TEOM FDMS),45.0,V ugm-3 (TEOM FDMS)
2012-03-24,42.0,V ugm-3,49.0,V ugm-3 (TEOM FDMS),38.0,V ugm-3 (TEOM FDMS)
2012-03-25,24.0,V ugm-3,36.0,V ugm-3 (TEOM FDMS),30.0,V ugm-3 (TEOM FDMS)
2012-03-26,33.0,V ugm-3,26.0,V ugm-3 (TEOM FDMS),21.0,V ugm-3 (TEOM FDMS)
2012-03-27,34.0,V ugm-3,36.0,V ugm-3 (TEOM FDMS),24.0,V ugm-3 (TEOM FDMS)
2012-03-28,48.0,V ugm-3,46.0,V ugm-3 (TEOM FDMS),28.0,V ugm-3 (TEOM FDMS)
2012-03-29,51.0,V ugm-3,35.0,V ugm-3 (TEOM FDMS),25.0,V ugm-3 (TEOM FDMS)
2012-03-30,37.0,V ugm-3,43.0,V ugm-3 (TEOM FDMS),33.0,V ugm-3 (TEOM FDMS)
2012-03-31,23.0,V ugm-3,21.0,V ugm-3 (TEOM FDMS),15.0,V ugm-3 (TEOM FDMS)
2012-04-01,20.0,V ugm-3,24.0,V ugm-3 (TEOM FDMS),15.0,V ugm-3 (TEOM FDMS)
2012-04-02,30.0,V ugm-3,24.0,V ugm-3 (TEOM FDMS),17.0,V ugm-3 (TEOM FDMS)
2012-04-03,23.0,V ugm-3,15.0,V ugm-3 (TEOM FDMS),11.0,V ugm-3 (TEOM FDMS)
2012-04-04,21.0,V ugm-3,8.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-04-05,31.0,V ugm-3,21.0,V ugm-3 (TEOM FDMS),13.0,V ugm-3 (TEOM FDMS)
2012-04-06,25.0,V ugm-3,22.0,V ugm-3 (TEOM FDMS),18.0,V ugm-3 (TEOM FDMS)
2012-04-07,23.0,V ugm-3,15.0,V ugm-3 (TEOM FDMS),15.0,V ugm-3 (TEOM FDMS)
2012-04-08,9.0,V ugm-3,11.0,V ugm-3 (TEOM FDMS),8.0,V ugm-3 (TEOM FDMS)
2012-04-09,14.0,V ugm-3,7.0,V ugm-3 (TEOM FDMS),3.0,V ugm-3 (TEOM FDMS)
2012-04-10,18.0,V ugm-3,11.0,V ugm-3 (TEOM FDMS),5.0,V ugm-3 (TEOM FDMS)
2012-04-11,26.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),5.0,V ugm-3 (TEOM FDMS)
2012-04-12,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-04-13,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-04-14,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-04-15,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-04-16,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-04-17,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-04-18,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-04-19,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-04-20,28.0,V ugm-3,16.0,V ugm-3 (TEOM FDMS),11.0,V ugm-3 (TEOM FDMS)
2012-04-21,24.0,V ugm-3,12.0,V ugm-3 (TEOM FDMS),8.0,V ugm-3 (TEOM FDMS)
2012-04-22,20.0,V ugm-3,15.0,V ugm-3 (TEOM FDMS),8.0,V ugm-3 (TEOM FDMS)
2012-04-23,22.0,V ugm-3,9.0,V ugm-3 (TEOM FDMS),5.0,V ugm-3 (TEOM FDMS)
2012-04-24,25.0,V ugm-3,13.0,V ugm-3 (TEOM FDMS),11.0,V ugm-3 (TEOM FDMS)
2012-04-25,19.0,V ugm-3,9.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-04-26,23.0,V ugm-3,11.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-04-27,9.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),8.0,V ugm-3 (TEOM FDMS)
2012-04-28,3.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),8.0,V ugm-3 (TEOM FDMS)
2012-04-29,4.0,V ugm-3,5.0,V ugm-3 (TEOM FDMS),5.0,V ugm-3 (TEOM FDMS)
2012-04-30,9.0,V ugm-3,13.0,V ugm-3 (TEOM FDMS),8.0,V ugm-3 (TEOM FDMS)
2012-05-01,24.0,V ugm-3,13.0,V ugm-3 (TEOM FDMS),11.0,V ugm-3 (TEOM FDMS)
2012-05-02,14.0,V ugm-3,22.0,V ugm-3 (TEOM FDMS),20.0,V ugm-3 (TEOM FDMS)
2012-05-03,20.0,V ugm-3,21.0,V ugm-3 (TEOM FDMS),17.0,V ugm-3 (TEOM FDMS)
2012-05-04,17.0,V ugm-3,24.0,V ugm-3 (TEOM FDMS),22.0,V ugm-3 (TEOM FDMS)
2012-05-05,6.0,V ugm-3,11.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-05-06,5.0,V ugm-3,11.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-05-07,13.0,V ugm-3,11.0,V ugm-3 (TEOM FDMS),10.0,V ugm-3 (TEOM FDMS)
2012-05-08,13.0,V ugm-3,9.0,V ugm-3 (TEOM FDMS),4.0,V ugm-3 (TEOM FDMS)
2012-05-09,27.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-05-10,18.0,V ugm-3,8.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-05-11,10.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-05-12,17.0,V ugm-3,12.0,V ugm-3 (TEOM FDMS),8.0,V ugm-3 (TEOM FDMS)
2012-05-13,9.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),5.0,V ugm-3 (TEOM FDMS)
2012-05-14,11.0,V ugm-3,15.0,V ugm-3 (TEOM FDMS),8.0,V ugm-3 (TEOM FDMS)
2012-05-15,6.0,V ugm-3,9.0,V ugm-3 (TEOM FDMS),4.0,V ugm-3 (TEOM FDMS)
2012-05-16,16.0,V ugm-3,15.0,V ugm-3 (TEOM FDMS),8.0,V ugm-3 (TEOM FDMS)
2012-05-17,18.0,V ugm-3,17.0,V ugm-3 (TEOM FDMS),12.0,V ugm-3 (TEOM FDMS)
2012-05-18,18.0,V ugm-3,27.0,V ugm-3 (TEOM FDMS),23.0,V ugm-3 (TEOM FDMS)
2012-05-19,16.0,V ugm-3,19.0,V ugm-3 (TEOM FDMS),17.0,V ugm-3 (TEOM FDMS)
2012-05-20,16.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-05-21,34.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-05-22,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-05-23,18.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-05-24,22.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-05-25,14.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-05-26,12.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-05-27,13.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-05-28,18.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-05-29,15.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-05-30,18.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-05-31,15.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-01,21.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-02,23.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-03,14.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-04,13.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-05,13.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-06,14.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-07,14.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-08,14.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-09,15.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-10,18.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-11,8.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-12,6.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-13,8.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-14,7.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-15,7.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-16,13.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-17,8.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-18,13.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-19,16.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-20,22.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-21,27.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-22,14.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-23,14.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-24,9.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-25,14.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-26,16.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-27,16.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-28,16.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-29,15.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-06-30,11.0,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-07-01,12.0,V ugm-3,12.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-07-02,20.0,V ugm-3,8.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-07-03,22.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-07-04,23.0,V ugm-3,12.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-07-05,25.0,V ugm-3,16.0,V ugm-3 (TEOM FDMS),9.0,V ugm-3 (TEOM FDMS)
2012-07-06,31.0,V ugm-3,14.0,V ugm-3 (TEOM FDMS),10.0,V ugm-3 (TEOM FDMS)
2012-07-07,13.0,V ugm-3,6.0,V ugm-3 (TEOM FDMS),5.0,V ugm-3 (TEOM FDMS)
2012-07-08,12.0,V ugm-3,13.0,V ugm-3 (TEOM FDMS),10.0,V ugm-3 (TEOM FDMS)
2012-07-09,15.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-07-10,20.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-07-11,16.0,V ugm-3,9.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-07-12,21.0,V ugm-3,8.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-07-13,18.0,V ugm-3,12.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-07-14,20.0,V ugm-3,12.0,V ugm-3 (TEOM FDMS),10.0,V ugm-3 (TEOM FDMS)
2012-07-15,11.0,V ugm-3,9.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-07-16,13.0,V ugm-3,15.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-07-17,12.0,V ugm-3,15.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-07-18,16.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-07-19,16.0,V ugm-3,13.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-07-20,22.0,V ugm-3,10.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-07-21,18.0,V ugm-3,14.0,V ugm-3 (TEOM FDMS),10.0,V ugm-3 (TEOM FDMS)
2012-07-22,14.0,V ugm-3,13.0,V ugm-3 (TEOM FDMS),9.0,V ugm-3 (TEOM FDMS)
2012-07-23,20.0,V ugm-3,16.0,V ugm-3 (TEOM FDMS),10.0,V ugm-3 (TEOM FDMS)
2012-07-24,26.0,V ugm-3,14.0,V ugm-3 (TEOM FDMS),9.0,V ugm-3 (TEOM FDMS)
2012-07-25,25.0,V ugm-3,21.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-07-26,22.0,V ugm-3,33.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-07-27,15.0,V ugm-3,15.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-07-28,11.0,V ugm-3,13.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-07-29,15.0,V ugm-3,11.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-07-30,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-07-31,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-08-01,16.0,V ugm-3,17.0,V ugm-3 (TEOM FDMS),10.0,V ugm-3 (TEOM FDMS)
2012-08-02,18.0,V ugm-3,16.0,V ugm-3 (TEOM FDMS),8.0,V ugm-3 (TEOM FDMS)
2012-08-03,17.0,V ugm-3,17.0,V ugm-3 (TEOM FDMS),9.0,V ugm-3 (TEOM FDMS)
2012-08-04,18.0,V ugm-3,13.0,V ugm-3 (TEOM FDMS),8.0,V ugm-3 (TEOM FDMS)
2012-08-05,14.0,V ugm-3,11.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-08-06,18.0,V ugm-3,12.0,V ugm-3 (TEOM FDMS),8.0,V ugm-3 (TEOM FDMS)
2012-08-07,23.0,V ugm-3,9.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-08-08,19.0,V ugm-3,11.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-08-09,23.0,V ugm-3,20.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-08-10,22.0,V ugm-3,19.0,V ugm-3 (TEOM FDMS),14.0,V ugm-3 (TEOM FDMS)
2012-08-11,17.0,V ugm-3,25.0,V ugm-3 (TEOM FDMS),19.0,V ugm-3 (TEOM FDMS)
2012-08-12,13.0,V ugm-3,23.0,V ugm-3 (TEOM FDMS),17.0,V ugm-3 (TEOM FDMS)
2012-08-13,14.0,V ugm-3,12.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-08-14,13.0,V ugm-3,12.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-08-15,15.0,V ugm-3,19.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-08-16,14.0,V ugm-3,14.0,V ugm-3 (TEOM FDMS),6.0,V ugm-3 (TEOM FDMS)
2012-08-17,23.0,V ugm-3,13.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-08-18,22.0,V ugm-3,12.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-08-19,19.0,V ugm-3,15.0,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
2012-08-20,20.0,V ugm-3,12.0,V ugm-3 (TEOM FDMS),7.0,V ugm-3 (TEOM FDMS)
2012-08-21,,V ugm-3,,V ugm-3 (TEOM FDMS),,V ugm-3 (TEOM FDMS)
